,title,description,title_label,description_label
456,홍천군  홍천사랑상품권을 통한 지역경제 살리기 캠페인,증가하면  코로나  위기에 따른 지역경기 침체에 핵심 돌파구가 될 것으로 전망된다  때문에 홍천군은  허필홍 군수는  이번 캠페인은 홍천군 재난지원금으로 지급된 홍천사랑상품권의 적극적인 소비를 통해  코로나  ,1,0
457, 원 클릭 시사  인센티브의 역설,대표적인 기업이 요즘  코로나  펜데믹 사태로 가장 핫한 기업이 된 넷플릭스다  이 회사는 일체 보너스 없이 최고의 연봉을 보장하며 직원들을 대우함으로써 꾸준히 양질의 직원들을 확보하고 있다고 한다 ,0,1
458,전기자전거   코로나 로 턴어라운드 할까,이제 대다수 사람들은  코로나  시대의 새로운 단계에 접어들고 있다  바로 적응하는 것이다  우리는  많은 사람들에게 인기를 얻다 보니 요즘 전기자전거 사기가  코로나  초기에 손 세정제 한 병 사기만큼 어려워진  ,0,1
459,온라인 쇼핑 급증에 택배 봉투 골치  친환경 바람 불까 ,국내 온라인 쇼핑 시장에  코로나 라는 이슈가 더해지자 업계가 호황을 누리고 있다  통계청이  일 발표한  전문가들은  코로나 와는 별개로 불필요한 접촉 없이 필요한 상품과 서비스를 이용할 수 있는 언택트 비대면  ,0,0
460,       초보 캠퍼의 스타일 아이템, 코로나 에 대비하기 위해 개수대  화장실 등 여러 사람이 모인 곳에서는 반드시 마스크를 하고 휴대용 손소독제도 준비하자  릴랙스와 힐링에 안정감은 기본이다   글 박윤선 기업커뮤니케이션 컨설팅그룹 네오메디아  ,1,1
461,   코로나  연구 돕는 슈퍼컴퓨터 구성 지원, 코로나  연구에 쓰일   프로세서 기반 고성능 컴퓨팅 시스템을 제공한다고 밝혔다  이번 시스템 제공은  가 조성한     펀드를 통해 진행된다  이 펀드는 컴퓨팅 자원 제공을 통해 연구기관들의  코로나  및  ,0,1
462,김종인  삼성  시대에 역행해 스스로 어려움 빠진 것 ,총선 당시 세출예산 용도변경으로  코로나  경제 대책 재원  조 원을 마련해야 한다고 주장했던 것이 기본소득 재원을 염두에 뒀던 것이냐는 질문이 나오자  그것은 관계 없다 고 답했다   ,0,0
463,오늘의 뉴스테마, 코로나  신규 확진자가  명 늘어난 가운데 교회 집단감염  차 감염이 속출하며 여전히 수도권에서 확진자가 집중 발생했습니다  정부는 수도권에서 대규모 환자가 발생하는  차 유행에 대비해 내일 수도권 병상 공동활용  ,0,0
464,정읍시   코로나  극복 청년 긴급 지원사업 추진,전북 정읍시는 신종  코로나 바이러스 감염증 코로나 으로 경제적 어려움을 겪고 있는 청년들을 위해  청년 긴급 지원사업 을 추진한다고  일 밝혔다  시는 사업비  억원을 투입해 청년실직자  명에게 생활안정을 위한  ,0,0
465,데뷔전 승리한  맞짱의 신 준우승  신윤서  좋은 환경 경기 영광 플라잉 , 코로나  때문에 시합 못 할까 봐 걱정을 많이 했었는데 좋은 환경에서 시합하게 될 줄 몰랐다     김대환 대표님 정문홍 전 대표님께 감사드린다 이번 경기는 사실 마음에 드는 경기가 아니었기 때문에 마음에 들  ,1,1
466,로컬푸드 새벽배송으로 만난다 강원도  포스트  코로나  경제대책 본격 추진,강원도가 포스트  코로나  시대를 대비한 경제대책을 본격 추진한다  우병렬 강원도 경제부지사는  일 오전 강원도청 기자실에서 기자회견을 열고  강원도 포스트  코로나  경제대책 을 발표했다  도는 신종  ,0,0
467,스포츠토토 공식 페이스북   슬기로운 집관생활  이벤트 실시,아울러 신종  코로나 바이러스 감염증 코로나 의 확산으로 인해 팬들과 함께 랜선 응원을 펼치고 있는  리그와  리그 각 구단에 대한 이야기 및 불법 스포츠도박 근절 내용도 동영상에서 함께 확인할 수 있다  이벤트에  ,0,1
468,대구 상원중학교  학년생  코로나  확진 등교는 안해 ,대구지역  코로나  확진 환자가  명 추가됐다   일 대구시와 중앙방역대책본부 등에 따르면 이날 오전 달서구 상원중학교에 재학 중인  학년 학생  명이 추가로 확진 판정을 받았다  이 학생은 등교 전날인 지난  일부터  ,0,0
469,애플의 비대면 라이프 혼자서도 잘 한다   세상, 코로나  정국에 있어서 당연한 조치였지만  아주 생경한 시간이었다  다소 흥분되는 순간이기도 했다  세상은 다시 한번 급변하고 있는 것이다  애플에서 실시하는 제품 브리핑은 대략 두세 가지 형식으로 진행되어  ,1,1
470,소원영어  특허 기술력으로 벤처기업인증,신종  코로나 바이러스감염증 코로나  장기화로 언택트  비대면 교육 디지털화에 대한 관심이 뜨겁다  이에 발맞춰 온라인 교육의 새로운 패러다임인 교육과 기술이 결합한 에듀테크 시장이 주목 받고 있다  ,1,1
471, 생물다양성 주제로  제 회 환경의 날 기념식 개최,표창은  코로나   관련 전담병원의 의료폐기물을 안정적으로 처리한 빛고을전남대병원 팀장 등  명에게 수여된다  류연기 영산강유역환경청장은  환경부는  코로나  발생 이후 대규모 감염병  기후변화 등 외부 충격에  ,0,0
472,한성대   년동안  나라사랑 감사행사  진행,이번 행사는  코로나 의 확산 방지를 위하여 행사의 규모를 전년도에 비해 간소화 하였고  생활방역지침을  자리 라며  코로나 로 모두가 힘들고 어려운 시기이지만 지금보다 더 어렵고 힘든 시기도 순국선열들의  ,1,1
473, 병동 안에서 폴킴 응원 , 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1,1
474,여름이 온다 연예계 다이어트 열풍 단마토 쌈사먹기, 코로나  장기화 여파로  확찐자 살이 확 찐 사람 라는 신조어까지 생겨나면서  살과의 전쟁을 공개 선언하는 이들이 늘고 있다  다이어트는  년   관심사지만  최근 요요 현상 없는 다이어트에 성공  새 인생을 사는  ,0,1
475,울산시  청년창업기업 전시 체험 행사 마련,울산시는  코로나 로 위축된 청년창업기업들의 지역 내 인지도 제고 및 판로 개척을 위해 오는  일부터  울산시 시장 송철호 는  코로나 로 위축된 청년창업기업들의 지역 내 인지도 제고 및 판로 개척을 위해 오는  ,1,1
476,전남도   국립난대수목원  리조트 호텔  천억 투자협약,김영록 전라남도지사는  국립난대수목원 유치와 함께 블루투어 관광산업의 초석이 될 이번 호텔 리조트 투자기업과 협약은  코로나 로 위축된 지역 관광산업에 활력을 불어넣을 것이다 며  전남에 투자한 것을 참  ,0,0
477, 포스트  코로나  시대  언택트 넘어  딥택트  지향해야 ,이번 경영콘서트에서 김경준 딜로이트 컨설팅 부회장은  코로나  이후 언택트 시대  우리의 미래는 이라는 주제로 영상 강연을 한다  김 부회장은  코로나 는 서적 전화 등으로 정보를 교환하는 아날로그 세계에서  ,0,1
478,창문 너머로 폴킴 공연보는 의료진들, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,0,1
479,한국핀테크지원센터    핀테크 리더스 아카데미 진행,다만  월에는  코로나  확산 방지 차원에서 비대면 실시간 온라인 강의로 전환해 진행된다  핀테크 리더스 아카데미는 금융위원회의  핀테크 지원사업  중 하나로  직장인 등 일반인이 수강 대상이다  교육은 매주  ,1,1
480,다단계  리치웨이  관련 최소  명 확진 노인 많아 우려,다단계식 건강용품 판매업체  리치웨이 와 관련된 신종  코로나 바이러스 감염증 코로나  확진자가  일 오전 서울시 등 지자체 발표 기준 최소  명으로 확인됐다  해당 업체는 서울시 관악구 조원동의 매장에서  ,0,0
481,부산구치소   코로나  극복 수용생활 안정 프로그램 시행,부산구치소는  월부터  코로나  사태로 지친 수용자들의 심적 안정을 위해 다양한 교화 프로그램을  사랑의  효  편지쓰기는 사회와 단절되고  코로나 로 인해 접견이 제한된 수용자들이 부모님께 드리는 사랑의 안부를  ,0,1
482,한국교통대   개교  주년 기념식 개최 ,개교기념식은  코로나  예방을 위해 최소한의 규모로 진행되었고  참석자는 발열체크와 마스크 착용  좌석  드린다며 코로나 의 어려움에도 불구하고 원활한 학사 운영을 위해 힘써준 교직원들에게 감사드리며  전  ,1,0
483,버드와이저  뮤지션   크루와 온택트 공연    개최,버드와이저 브랜드 매니저는  코로나   로 인한 집콕 생활에 지친 소비자들을 위해 실력파 뮤지션   크루의 온택트 라이브 퍼포먼스를 마련했다 며  앞으로도 버드와이저는  버드엑스비츠 를 통해 실력  ,1,1
484,최인호 의원   대  호 법안  지역경제 활성화법  대표 발의,최인호 의원은  전통 제조업의 위기와  코로나 사태 장기화로 지역경제가 매우 어렵고 이로 인한 대규모 실직 등이 우려되는 상황인데   대 국회에서 발의한 지역경제 활성화법이 제대로 논의조차 못하고 폐기됐다 며  ,1,0
485,국내서도  코로나  백신 임상시험 시작한다,서울대병원장이  코로나  백신 국내임상시험 계약을 체결한 뒤 기념 사진을 찍고있다 사진 서울대병원  국제백신연구소 와 서울대병원은  일  서울대병원에서  코로나  백신 국내임상시험을 위한 계약을 체결했다  ,1,0
486,성윤모 장관   기업인 이동 신속통로  아세안 국가로 확대해야 ,이번  코로나  경제 위기 극복을 위한 국가 간 협력 방안으로  시장 개방 유지 확대 및 상품 서비스의 이동 원활화  기업인의 이동 보장  코로나  이후를 대비한 협력 확대 등을 제시했다  특히  코로나  이후 협력  ,0,1
487,포항시  지역경제위기 극복 위한 유관기관 단체와  상생동행  협약,포항시청사 전경 사진 강동진 기자  경북 포항시는  코로나 가 장기화되면서 자동차  조선  건설 등  포항시는 이번 협약을 통해 유관기관  노 사와 힘을 모아  코로나 로 어려워진 지역경제 위기를 극복하기 위해  ,0,0
488,의료폐기물 처리도  방역 시대,   코로나  의료 폐기물 처리 모습 사진 포천시제공  신종  코로나 바이러스 감염증 코로나  여파 속에서 우리나라의 의료폐기물 처리 체계가 해외에서 배워야 할 노하우로 손꼽히고 있다  의료폐기물을 제대로  ,0,1
489,안동의료원   코로나  최장기  일 입원  세 할머니 퇴원, 코로나  최장기 입원 환자인  세 우 모 할머니가 입원한지  일 만인 지난  일 완치 판정을 받고 퇴원했다  안동의료원 제공  일간 신종  코로나 바이러스 감염증 코로나  치료를 받던  세 우 모 할머니가 지난  일  ,0,0
